cwit_id,crid,gender,age,race,race_edit,final_outcome_highest
11356,1064143,F,24.9,BLACK,Black,unknown
11357,1064144,F,27.3,BLACK,Black,unknown
11358,1064145,M,57.8,BLACK,Black,not-sustained
11359,1064146,F,40.4,WHITE HISPANIC,White/Hispanic,not-sustained
11360,1064147,M,45.4,WHITE,White,not-sustained
11361,1064148,F,65.0,BLACK,Black,not-sustained
11362,1064149,M,29.0,BLACK,Black,unknown
11363,1064150,M,43.9,WHITE,White,not-sustained
11364,1064153,M,23.8,BLACK,Black,not-sustained
11365,1064155,M,,UNKNOWN,Unknown,open-investigation
11366,1064156,M,31.3,WHITE,White,unknown
11367,1064160,M,34.7,WHITE HISPANIC,White/Hispanic,not-sustained
11368,1064163,F,46.2,BLACK,Black,unknown
11369,1064164,M,20.5,WHITE HISPANIC,White/Hispanic,not-sustained
11370,1064165,F,34.1,BLACK,Black,not-sustained
11371,1064167,F,57.8,BLACK,Black,unknown
11372,1064170,F,22.0,BLACK,Black,not-sustained
11373,1064171,M,23.3,WHITE HISPANIC,White/Hispanic,unknown
11374,1064175,M,39.1,WHITE,White,not-sustained
11375,1064178,F,38.1,WHITE,White,unknown
11376,1064181,F,36.1,WHITE,White,not-sustained
11377,1064182,F,36.2,BLACK,Black,open-investigation
11378,1064185,M,55.0,BLACK,Black,not-sustained
11379,1064186,F,32.2,BLACK,Black,not-sustained
11380,1064188,F,37.9,BLACK,Black,unknown
11381,1064189,F,43.3,BLACK,Black,not-sustained
11382,1064191,F,25.4,BLACK,Black,not-sustained
11383,1064192,M,58.3,BLACK,Black,not-sustained
11384,1064193,M,38.7,WHITE,White,unknown
11385,1064195,F,56.1,WHITE,White,unknown
11386,1064197,M,37.9,BLACK,Black,not-sustained
11387,1064199,F,41.9,BLACK,Black,unknown
11388,1064200,M,49.3,BLACK,Black,unknown
11389,1064201,F,59.5,BLACK,Black,not-sustained
11390,1064202,M,24.1,BLACK,Black,not-sustained
11391,1064203,M,,BLACK,Black,not-sustained
11392,1064204,F,32.0,BLACK,Black,not-sustained
11393,1064206,M,20.7,BLACK,Black,unknown
11394,1064208,F,36.9,BLACK,Black,unknown
11395,1064209,M,29.6,WHITE HISPANIC,White/Hispanic,not-sustained
11396,1064211,M,51.3,WHITE,White,unknown
11397,1064212,M,25.0,BLACK,Black,unknown
11398,1064213,M,38.8,BLACK,Black,not-sustained
11399,1064214,M,50.0,WHITE HISPANIC,White/Hispanic,unknown
11400,1064215,F,51.2,BLACK,Black,not-sustained
11401,1064216,F,22.1,WHITE HISPANIC,White/Hispanic,open-investigation
11402,1064217,M,48.4,BLACK,Black,unknown
11403,1064218,F,56.7,BLACK,Black,not-sustained
11404,1064220,F,42.4,ASIAN/PACIFIC ISLANDER,Asian,open-investigation
11405,1064221,F,46.3,BLACK,Black,unknown
11406,1064222,M,53.4,WHITE,White,unknown
11407,1064223,M,66.4,BLACK,Black,not-sustained
11408,1064225,F,23.6,BLACK HISPANIC,Black/Hispanic,unknown
11409,1064226,F,42.2,BLACK,Black,unknown
11410,1064227,M,42.9,BLACK,Black,not-sustained
11411,1064228,F,59.5,BLACK,Black,not-sustained
11412,1064231,M,20.0,BLACK,Black,not-sustained
11413,1064232,M,36.6,BLACK,Black,not-sustained
11414,1064233,F,54.5,WHITE,White,open-investigation
11415,1064234,F,33.4,BLACK,Black,unknown
11416,1064235,M,26.3,WHITE HISPANIC,White/Hispanic,not-sustained
11417,1064236,F,36.7,BLACK,Black,not-sustained
11418,1064237,M,37.3,BLACK,Black,unknown
11419,1064241,M,53.3,WHITE,White,unknown
11420,1064243,M,54.5,WHITE,White,not-sustained
11421,1064244,F,33.0,BLACK,Black,not-sustained
11422,1064245,M,51.8,BLACK,Black,not-sustained
11423,1064246,F,27.4,BLACK,Black,not-sustained
11424,1064247,F,24.7,WHITE,White,not-sustained
11425,1064248,M,27.6,WHITE HISPANIC,White/Hispanic,unknown
11426,1064249,F,50.0,BLACK,Black,unknown
11427,1064253,M,56.0,WHITE,White,disciplined
11428,1064254,F,67.9,BLACK,Black,unknown
11429,1064255,M,45.3,WHITE HISPANIC,White/Hispanic,not-sustained
11430,1064256,F,40.9,BLACK,Black,not-sustained
11431,1064258,F,48.8,BLACK,Black,unknown
11432,1064259,F,43.7,BLACK,Black,unknown
11433,1064260,X,,UNKNOWN,Unknown,not-sustained
11434,1064261,F,43.9,BLACK,Black,unknown
11435,1064262,M,45.3,BLACK,Black,not-sustained
11436,1064263,F,30.6,BLACK,Black,not-sustained
11437,1064264,M,44.3,UNKNOWN,Unknown,not-sustained
11438,1064265,F,45.8,BLACK,Black,not-sustained
11439,1064268,M,54.8,WHITE,White,open-investigation
11440,1064270,F,21.1,BLACK,Black,not-sustained
11441,1064271,M,63.4,WHITE HISPANIC,White/Hispanic,not-sustained
11442,1064272,M,38.1,WHITE HISPANIC,White/Hispanic,unknown
11443,1064273,F,56.9,UNKNOWN,Unknown,not-sustained
11444,1064274,F,55.7,BLACK,Black,unknown
11445,1064276,M,41.1,BLACK,Black,unknown
11446,1064277,M,58.4,WHITE,White,unknown
11447,1064279,M,22.6,BLACK,Black,unknown
11448,1064280,M,25.0,BLACK,Black,unknown
11449,1064282,F,41.3,BLACK,Black,unknown
11450,1064283,F,46.0,BLACK,Black,unknown
11451,1064284,F,36.7,BLACK,Black,unknown
11452,1064287,F,35.6,BLACK,Black,unknown
11453,1064289,M,,BLACK,Black,not-sustained
11454,1064290,F,26.2,BLACK,Black,not-sustained
11455,1064291,M,46.4,HISPANIC,Hispanic,open-investigation
11456,1064292,F,28.8,BLACK,Black,not-sustained
11457,1064293,M,60.8,BLACK,Black,not-sustained
11458,1064294,F,52.8,BLACK,Black,unknown
11459,1064295,M,25.5,BLACK,Black,not-sustained
11460,1064296,M,42.6,BLACK,Black,not-sustained
11461,1064297,M,43.0,BLACK,Black,disciplined
11462,1064299,M,51.9,BLACK,Black,unknown
11463,1064306,F,48.0,BLACK,Black,unknown
11464,1064310,M,32.8,BLACK,Black,unknown
11465,1064312,M,58.1,WHITE,White,unknown
11466,1064313,M,47.2,BLACK,Black,not-sustained
11467,1064314,M,29.3,BLACK,Black,unknown
11468,1064315,M,24.9,BLACK,Black,unknown
11469,1064316,M,35.5,WHITE,White,unknown
11470,1064317,M,26.8,WHITE,White,unknown
11471,1064318,M,41.4,BLACK,Black,unknown
11472,1064320,F,38.7,WHITE HISPANIC,White/Hispanic,unknown
11473,1064322,F,57.8,WHITE,White,not-sustained
11474,1064323,M,59.8,WHITE,White,unknown
11475,1064324,M,37.3,BLACK,Black,not-sustained
11476,1064325,F,23.0,BLACK,Black,not-sustained
11477,1064329,F,46.6,BLACK,Black,not-sustained
11478,1064330,M,31.4,UNKNOWN,Unknown,unknown
11479,1064334,F,35.7,BLACK,Black,unknown
11480,1064337,F,55.8,HISPANIC,Hispanic,disciplined
11481,1064338,F,48.5,BLACK,Black,not-sustained
11482,1064339,F,41.0,BLACK,Black,unknown
11483,1064340,M,51.4,BLACK,Black,not-sustained
11484,1064341,M,60.5,BLACK,Black,not-sustained
11485,1064342,M,54.6,BLACK,Black,not-sustained
11486,1064343,M,,WHITE HISPANIC,White/Hispanic,unknown
11487,1064344,M,47.5,WHITE,White,open-investigation
11488,1064345,M,34.0,BLACK,Black,unknown
11489,1064348,F,50.2,BLACK,Black,not-sustained
11490,1064350,F,36.0,WHITE HISPANIC,White/Hispanic,unknown
11491,1064352,M,41.7,WHITE,White,not-sustained
11492,1064353,M,60.8,WHITE HISPANIC,White/Hispanic,unknown
11493,1064356,F,42.0,WHITE,White,not-sustained
11494,1064357,F,,WHITE HISPANIC,White/Hispanic,not-sustained
11495,1064358,M,36.5,WHITE,White,not-sustained
11496,1064359,F,51.0,WHITE,White,not-sustained
11497,1064361,M,45.9,BLACK,Black,not-sustained
11498,1064362,F,22.7,BLACK,Black,unknown
11499,1064365,M,31.0,BLACK,Black,unknown
11500,1064366,F,30.9,WHITE,White,unknown
11501,1064367,F,40.7,WHITE HISPANIC,White/Hispanic,unknown
11502,1064368,M,,WHITE,White,unknown
11503,1064369,M,50.4,WHITE,White,open-investigation
11504,1064370,M,47.3,WHITE,White,not-sustained
11505,1064371,F,,WHITE,White,unknown
11506,1064372,F,31.9,BLACK,Black,unknown
11507,1064376,F,38.8,BLACK,Black,unknown
11508,1064377,F,46.5,BLACK,Black,unknown
11509,1064380,F,,WHITE,White,not-sustained
11510,1064382,F,23.2,BLACK,Black,not-sustained
11511,1064383,M,41.7,WHITE,White,open-investigation
11512,1064387,F,47.9,BLACK,Black,unknown
11513,1064388,F,52.1,BLACK,Black,unknown
11514,1064389,M,31.2,WHITE HISPANIC,White/Hispanic,not-sustained
11515,1064390,F,43.3,BLACK,Black,not-sustained
11516,1064392,M,35.4,WHITE,White,not-sustained
11517,1064393,M,51.2,BLACK,Black,not-sustained
11518,1064395,M,50.6,BLACK,Black,not-sustained
11519,1064396,M,20.9,BLACK,Black,not-sustained
11520,1064398,M,20.9,BLACK,Black,not-sustained
11521,1064399,M,29.1,BLACK,Black,unknown
11522,1064403,F,43.6,WHITE,White,unknown
11523,1064404,F,56.4,BLACK,Black,not-sustained
11524,1064406,M,50.4,HISPANIC,Hispanic,not-sustained
11525,1064407,F,,WHITE,White,not-sustained
11526,1064408,F,61.6,BLACK,Black,not-sustained
11527,1064410,M,70.1,WHITE HISPANIC,White/Hispanic,not-sustained
11528,1064412,F,43.3,BLACK,Black,unknown
11529,1064413,F,41.4,BLACK,Black,unknown
11530,1064414,M,42.6,WHITE HISPANIC,White/Hispanic,not-sustained
11531,1064416,F,,BLACK,Black,unknown
11532,1064418,M,,WHITE HISPANIC,White/Hispanic,not-sustained
11533,1064419,M,28.6,BLACK,Black,open-investigation
11534,1064421,M,43.5,BLACK,Black,open-investigation
11535,1064422,X,,UNKNOWN,Unknown,not-sustained
11536,1064426,M,44.1,BLACK,Black,unknown
11537,1064428,F,,BLACK,Black,unknown
11538,1064429,F,54.7,BLACK,Black,not-sustained
11539,1064430,F,42.6,UNKNOWN,Unknown,unknown
11540,1064431,M,45.7,WHITE,White,unknown
11541,1064433,F,,BLACK,Black,unknown
11542,1064437,F,39.5,WHITE HISPANIC,White/Hispanic,not-sustained
11543,1064438,M,65.2,BLACK,Black,unknown
11544,1064441,F,40.3,BLACK,Black,not-sustained
11545,1064442,F,48.6,BLACK,Black,unknown
11546,1064444,M,47.3,WHITE,White,open-investigation
11547,1064446,M,36.1,BLACK,Black,not-sustained
11548,1064449,M,52.3,WHITE,White,open-investigation
11549,1064450,M,,ASIAN/PACIFIC ISLANDER,Asian,unknown
11550,1064453,M,33.2,WHITE,White,unknown
11551,1064454,F,40.0,BLACK,Black,not-sustained
11552,1064455,M,50.7,WHITE,White,sustained
11553,1064456,M,53.2,BLACK,Black,not-sustained
11554,1064457,F,24.7,WHITE,White,not-sustained
11555,1064460,F,49.0,BLACK,Black,unknown
11556,1064462,M,46.1,WHITE,White,not-sustained
11557,1064463,M,,BLACK,Black,unknown
11558,1064464,F,,WHITE,White,unknown
11559,1064465,M,38.6,BLACK,Black,not-sustained
11560,1064466,F,,WHITE,White,not-sustained
11561,1064467,M,59.6,WHITE,White,not-sustained
11562,1064469,M,34.1,WHITE HISPANIC,White/Hispanic,unknown
11563,1064471,F,37.1,WHITE HISPANIC,White/Hispanic,not-sustained
11564,1064472,M,54.8,WHITE,White,not-sustained
11565,1064474,F,34.3,BLACK,Black,not-sustained
11566,1064475,M,61.4,WHITE,White,open-investigation
11567,1064478,F,41.1,BLACK,Black,unknown
11568,1064481,M,22.5,BLACK,Black,unknown
11569,1064482,F,42.8,BLACK,Black,unknown
11570,1064484,M,33.0,BLACK,Black,unknown
11571,1064485,F,29.4,BLACK,Black,not-sustained
11572,1064486,F,50.4,BLACK,Black,not-sustained
11573,1064488,F,,BLACK,Black,not-sustained
11574,1064489,F,63.1,BLACK,Black,not-sustained
11575,1064492,M,,WHITE HISPANIC,White/Hispanic,not-sustained
11576,1064493,X,,UNKNOWN,Unknown,unknown
11577,1064495,M,44.1,BLACK,Black,not-sustained
11578,1064498,F,51.3,BLACK,Black,unknown
11579,1064499,M,42.6,BLACK,Black,unknown
11580,1064500,F,40.6,BLACK,Black,unknown
11581,1064502,M,32.8,BLACK,Black,unknown
11582,1064506,F,53.0,BLACK,Black,not-sustained
11583,1064508,M,85.0,WHITE HISPANIC,White/Hispanic,unknown
11584,1064509,M,20.1,BLACK,Black,unknown
11585,1064510,M,34.0,BLACK,Black,not-sustained
11586,1064512,F,,WHITE,White,unknown
11587,1064514,M,23.0,WHITE,White,unknown
11588,1064515,F,,WHITE,White,not-sustained
11589,1064516,M,57.5,BLACK,Black,unknown
11590,1064517,M,33.1,BLACK,Black,unknown
11591,1064518,F,59.6,BLACK,Black,unknown
11592,1064519,M,,BLACK,Black,unknown
11593,1064520,M,36.8,BLACK,Black,open-investigation
11594,1064521,M,55.4,WHITE,White,unknown
11595,1064522,M,55.4,WHITE,White,unknown
11596,1064523,M,40.3,BLACK,Black,open-investigation
11597,1064524,M,54.6,BLACK,Black,not-sustained
11598,1064527,M,66.5,BLACK,Black,unknown
11599,1064528,F,43.6,BLACK,Black,not-sustained
11600,1064530,F,21.3,BLACK,Black,unknown
11601,1064531,F,42.5,BLACK,Black,open-investigation
11602,1064533,F,55.9,BLACK,Black,unknown
11603,1064534,M,59.5,BLACK,Black,not-sustained
11604,1064535,F,23.2,BLACK,Black,not-sustained
11605,1064537,M,23.3,BLACK,Black,not-sustained
11606,1064541,F,36.8,WHITE,White,unknown
11607,1064544,M,27.8,BLACK,Black,not-sustained
11608,1064545,M,26.3,WHITE,White,unknown
11609,1064546,F,29.7,WHITE,White,open-investigation
11610,1064548,F,49.9,BLACK,Black,unknown
11611,1064549,F,53.7,WHITE,White,unknown
11612,1064551,F,25.4,BLACK,Black,unknown
11613,1064552,F,24.8,BLACK,Black,not-sustained
11614,1064553,M,27.2,BLACK,Black,unknown
11615,1064555,M,23.9,BLACK,Black,unknown
11616,1064561,F,58.4,WHITE,White,not-sustained
11617,1064566,M,49.6,WHITE,White,unknown
11618,1064567,M,20.8,BLACK,Black,unknown
11619,1064568,M,44.1,WHITE,White,open-investigation
11620,1064569,M,24.3,BLACK,Black,open-investigation
11621,1064571,M,54.6,WHITE,White,unknown
11622,1064572,M,47.0,BLACK,Black,unknown
11623,1064573,M,,WHITE,White,not-sustained
11624,1064575,M,44.9,BLACK,Black,not-sustained
11625,1064576,F,34.9,BLACK,Black,unknown
11626,1064577,F,32.1,BLACK,Black,not-sustained
11627,1064578,M,43.8,BLACK,Black,unknown
11628,1064579,F,41.4,BLACK,Black,unknown
11629,1064581,M,50.6,WHITE,White,not-sustained
11630,1064583,M,51.6,WHITE,White,open-investigation
11631,1064585,F,64.7,WHITE,White,unknown
11632,1064588,M,21.3,BLACK,Black,unknown
11633,1064589,M,55.4,WHITE,White,not-sustained
11634,1064592,M,39.2,BLACK,Black,not-sustained
11635,1064593,F,51.0,WHITE,White,not-sustained
11636,1064594,F,39.6,UNKNOWN,Unknown,unknown
11637,1064596,F,26.1,WHITE HISPANIC,White/Hispanic,not-sustained
11638,1064597,F,41.3,BLACK,Black,not-sustained
11639,1064599,M,32.2,UNKNOWN,Unknown,unknown
11640,1064602,M,48.7,BLACK,Black,unknown
11641,1064603,F,36.0,BLACK,Black,not-sustained
11642,1064605,F,47.8,WHITE,White,unknown
11643,1064609,M,30.0,BLACK,Black,unknown
11644,1064610,M,54.4,WHITE,White,disciplined
11645,1064611,M,29.7,WHITE,White,unknown
11646,1064613,M,38.9,WHITE HISPANIC,White/Hispanic,not-sustained
11647,1064614,M,53.0,BLACK,Black,sustained
11648,1064617,M,46.6,BLACK,Black,not-sustained
11649,1064618,M,62.4,BLACK,Black,not-sustained
11650,1064621,F,42.8,BLACK,Black,not-sustained
11651,1064623,M,50.4,BLACK,Black,not-sustained
11652,1064624,F,54.3,UNKNOWN,Unknown,not-sustained
11653,1064627,F,20.7,BLACK,Black,not-sustained
11654,1064629,F,41.6,BLACK,Black,unknown
11655,1064632,M,,BLACK,Black,unknown
11656,1064633,F,31.0,BLACK,Black,not-sustained
11657,1064634,M,55.2,BLACK,Black,unknown
11658,1064635,M,49.9,BLACK,Black,not-sustained
11659,1064636,F,71.6,BLACK,Black,not-sustained
11660,1064637,F,30.0,WHITE,White,not-sustained
11661,1064639,M,,WHITE,White,unknown
11662,1064641,M,45.0,BLACK,Black,not-sustained
11663,1064643,M,37.1,BLACK,Black,not-sustained
11664,1064645,F,25.6,BLACK,Black,unknown
11665,1064646,F,30.8,WHITE HISPANIC,White/Hispanic,not-sustained
11666,1064652,M,29.2,BLACK,Black,unknown
11667,1064654,M,50.4,WHITE HISPANIC,White/Hispanic,not-sustained
11668,1064655,M,31.7,BLACK,Black,unknown
11669,1064657,M,,BLACK,Black,not-sustained
11670,1064659,M,28.0,BLACK,Black,not-sustained
11671,1064661,M,27.8,BLACK,Black,unknown
11672,1064662,F,51.2,WHITE,White,open-investigation
11673,1064665,M,,UNKNOWN,Unknown,not-sustained
11674,1064667,M,,UNKNOWN,Unknown,unknown
11675,1064670,M,30.7,BLACK,Black,not-sustained
11676,1064671,F,53.9,BLACK,Black,not-sustained
11677,1064672,F,30.7,WHITE,White,unknown
11678,1064675,M,36.7,BLACK,Black,not-sustained
11679,1064676,F,54.5,WHITE,White,disciplined
11680,1064679,F,51.9,WHITE,White,unknown
11681,1064680,M,35.5,BLACK,Black,unknown
11682,1064683,M,50.5,WHITE,White,open-investigation
11683,1064686,F,59.1,BLACK,Black,not-sustained
11684,1064687,M,29.3,BLACK,Black,not-sustained
11685,1064689,M,32.4,WHITE,White,not-sustained
11686,1064690,M,50.8,BLACK,Black,unknown
11687,1064693,M,64.4,BLACK,Black,unknown
11688,1064694,M,54.2,WHITE,White,open-investigation
11689,1064695,M,62.1,WHITE,White,unknown
11690,1064697,M,25.8,BLACK,Black,unknown
11691,1064699,F,50.7,BLACK,Black,unknown
11692,1064705,M,35.1,BLACK,Black,not-sustained
11693,1064707,F,49.0,BLACK,Black,unknown
11694,1064710,M,63.9,WHITE,White,not-sustained
11695,1064711,M,54.3,BLACK,Black,unknown
11696,1064713,F,,BLACK HISPANIC,Black/Hispanic,unknown
11697,1064714,M,52.5,WHITE,White,sustained
11698,1064715,M,47.9,BLACK,Black,unknown
11699,1064716,F,67.0,WHITE,White,unknown
11700,1064718,F,32.4,BLACK,Black,unknown
11701,1064719,F,50.7,BLACK,Black,unknown
11702,1064723,F,22.7,BLACK,Black,not-sustained
11703,1064724,F,27.4,BLACK,Black,unknown
11704,1064725,F,57.2,WHITE,White,unknown
11705,1064727,F,45.6,BLACK,Black,not-sustained
11706,1064728,M,50.9,BLACK,Black,not-sustained
11707,1064729,M,55.8,BLACK,Black,unknown
11708,1064731,F,30.4,BLACK,Black,not-sustained
11709,1064732,F,31.9,BLACK,Black,unknown
11710,1064734,F,,WHITE,White,unknown
11711,1064739,F,58.6,BLACK,Black,not-sustained
11712,1064741,M,49.2,BLACK,Black,open-investigation
11713,1064743,F,38.4,BLACK,Black,unknown
11714,1064745,F,49.9,BLACK,Black,not-sustained
11715,1064746,M,27.8,BLACK,Black,unknown
11716,1064750,M,42.3,WHITE,White,unknown
11717,1064751,F,39.7,BLACK,Black,not-sustained
11718,1064752,F,41.3,HISPANIC,Hispanic,unknown
11719,1064754,F,27.0,BLACK,Black,not-sustained
11720,1064755,M,48.1,WHITE,White,not-sustained
11721,1064756,F,29.0,BLACK,Black,not-sustained
11722,1064757,M,50.1,WHITE,White,not-sustained
11723,1064758,M,44.2,BLACK,Black,unknown
11724,1064760,M,30.9,BLACK,Black,unknown
11725,1064761,F,41.9,BLACK,Black,not-sustained
11726,1064765,M,66.4,BLACK,Black,not-sustained
11727,1064767,M,50.2,WHITE,White,unknown
11728,1064768,F,21.4,BLACK,Black,not-sustained
11729,1064769,F,29.6,BLACK,Black,unknown
11730,1064770,M,55.4,WHITE,White,unknown
11731,1064774,F,43.3,BLACK,Black,open-investigation
11732,1064775,M,44.7,BLACK,Black,unknown
11733,1064776,M,,UNKNOWN,Unknown,unknown
11734,1064777,M,,UNKNOWN,Unknown,open-investigation
11735,1064778,M,,UNKNOWN,Unknown,not-sustained
11736,1064779,F,49.5,BLACK,Black,not-sustained
11737,1064781,M,43.6,WHITE HISPANIC,White/Hispanic,not-sustained
11738,1064783,F,35.1,WHITE HISPANIC,White/Hispanic,unknown
11739,1064785,M,29.9,WHITE HISPANIC,White/Hispanic,open-investigation
11740,1064787,M,49.2,HISPANIC,Hispanic,unknown
11741,1064788,F,,BLACK,Black,open-investigation
11742,1064789,M,44.8,BLACK,Black,open-investigation
11743,1064790,F,33.7,UNKNOWN,Unknown,not-sustained
11744,1064793,M,30.6,BLACK,Black,not-sustained
11745,1064795,M,30.9,WHITE HISPANIC,White/Hispanic,unknown
11746,1064796,M,37.0,BLACK,Black,unknown
11747,1064797,M,,UNKNOWN,Unknown,not-sustained
11748,1064798,F,24.6,BLACK,Black,not-sustained
11749,1064799,M,57.3,WHITE,White,open-investigation
11750,1064800,F,18.4,UNKNOWN,Unknown,not-sustained
11751,1064803,M,44.9,BLACK,Black,not-sustained
11752,1064804,F,24.4,BLACK,Black,not-sustained
11753,1064808,F,,WHITE HISPANIC,White/Hispanic,not-sustained
11754,1064810,F,77.8,WHITE HISPANIC,White/Hispanic,unknown
11755,1064812,M,40.2,BLACK,Black,not-sustained
11756,1064813,F,48.6,BLACK,Black,unknown
11757,1064814,F,67.2,WHITE,White,unknown
11758,1064816,M,37.4,BLACK,Black,not-sustained
11759,1064819,F,,WHITE HISPANIC,White/Hispanic,not-sustained
11760,1064826,M,38.1,BLACK,Black,not-sustained
11761,1064828,M,,BLACK,Black,not-sustained
11762,1064830,M,,UNKNOWN,Unknown,not-sustained
11763,1064832,F,,BLACK,Black,unknown
11764,1064833,M,56.5,ASIAN/PACIFIC ISLANDER,Asian,not-sustained
11765,1064835,M,65.6,WHITE,White,not-sustained
11766,1064836,M,38.0,BLACK,Black,not-sustained
11767,1064837,M,28.2,WHITE HISPANIC,White/Hispanic,open-investigation
11768,1064840,M,49.9,BLACK,Black,unknown
11769,1064842,M,36.8,BLACK,Black,not-sustained
11770,1064843,M,75.3,ASIAN/PACIFIC ISLANDER,Asian,unknown
11771,1064849,M,23.6,BLACK,Black,unknown
11772,1064850,F,33.3,BLACK,Black,not-sustained
11773,1064854,M,51.3,BLACK,Black,not-sustained
11774,1064856,M,44.4,WHITE,White,not-sustained
11775,1064860,M,31.7,BLACK,Black,unknown
11776,1064861,M,27.7,BLACK,Black,not-sustained
11777,1064864,F,,UNKNOWN,Unknown,not-sustained
11778,1064866,F,50.2,WHITE,White,unknown
11779,1064867,F,,WHITE,White,not-sustained
11780,1064868,M,62.1,BLACK HISPANIC,Black/Hispanic,unknown
11781,1064869,F,33.8,BLACK,Black,not-sustained
11782,1064870,M,34.2,BLACK,Black,unknown
11783,1064874,F,26.8,BLACK,Black,open-investigation
11784,1064876,M,51.4,BLACK,Black,open-investigation
11785,1064877,F,44.9,BLACK,Black,sustained
11786,1064880,M,46.4,BLACK,Black,not-sustained
